OBJECTID,JUR,PARID,CARD,TAXYR,SEQ,CUR,WHO,WEN,WHOCALC,WENCALC,STATUS,STORIES,EXTWALL,STYLE,YRBLT,EFFYR,YRREMOD,RMTOT,RMBED,RMFAM,FIXBATH,FIXHALF,FIXADDL,FIXTOT,PLUMVAL,REMKIT,REMBATH,BSMT,BSMTVAL,HEAT,FUEL,HEATSYS,HEATVAL,ATTIC,ATTICVAL,INTEXT,MASTRIMW,MASTRIML,MASTRIMAREA,TRIMVAL,UNFINW,UNFINL,UNFINAREA,UNFINVAL,RECROMW,RECROML,RECROMAREA,RECVAL,FINBSMTW,FINBSMTL,FINBSMTAREA,FINBSMTVAL,UFEATW,UFEATL,UFEATAREA,UFEATVAL,WBFP_O,WBFP_S,WBFP_X,WBFP_PF,WBFP_PFX,WBFPVAL,BSMTCAR,BGARVAL,MSC1DES,MSC1NUM,MSC1VAL,MSC2DES,MSC2NUM,MSC2VAL,CONDOLVL,CONDOTYP,CONDOVW,CNDCMPLX,CLINE,UNITNO,CNDBASEVAL,CNDADJVAL,GRMUNITS,GRMRENT,ADJGRMFACT,RESGRMVAL,MGFA,SFLA,FLR1AREA,ADJAREA,AREAFACT,SHFACT,CNSTFACT,CNSTVAL,SUBTVAL,GRADE,GRDFACT,CDDESC,CDPCT,USERFACT,USERAMT,LOCMULT,BASERCN,RCNVAL,CDU,DEPR,MKTADJ,MKTRSN,BASERCNLD,ADDNAREA,ADDNVAL,RCNLD,ADJFACT,PCTCOMPLETE,ADJRCNLD,NOTE1,NOTE2,CLASS,DEGREM,COND,VALMETH,RECTYPE,RESMOD,MODOVER,EXMPPCTOVER,EXMPPCT,EXMPVAL,AREASUM,OBSDEP,OBSRSN,FUNDEP,FUNRSN,ECNDEP,ECNRSN,BLDGUSE,CONVBLDG,CHGRSN,DEPRT,USER1,USER2,USER3,USER4,USER5,USER6,USER7,USER8,USER9,USER10,USER11,USER12,USER13,USER14,USER15,USER16,USER17,USER18,USER19,USER20,DEACTIVAT,SALEKEY,IASW_ID,TRANS_ID,UPD_STATUS
977326,000,0212196,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:30:47,3,1.0,6,41,1948,None,None,6,2,None,1,None,2,5,0,None,None,1,0,3,2,1,1750,1,0,None,None,None,None,0,None,None,None,0,None,None,360,2700,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,720,720,720,720,0.72000002861,1.0,1.0,81180,91850,None,1.20000004768,None,None,1.0,0.0,1.0,110220.0,110220.0,GD,62,None,None,58090.0,0,6220.0,58090.0,0.899999976158,None,52280.0,None,None,None,None,None,None,R,1,None,None,100.0,52280.0,720.0,None,None,None,None,85,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96541e+008,None,None
977495,000,3303033,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:48:57.000001,3,1.5,6,41,1994,None,None,6,3,None,2,1,2,10,5000,None,None,1,0,3,2,1,3130,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1176,1848,1176,1180,0.987999975681,1.29999995232,1.0,144930,178940,None,1.0,None,None,1.0,0.0,1.0,178940.0,178940.0,AV,85,None,None,139930.0,84,25880.0,139930.0,0.899999976158,None,125940.0,None,None,None,None,None,D,R,1,None,None,100.0,125940.0,1764.0,None,None,None,None,92,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96526e+008,None,None
977622,000,3502658,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:17:21,3,1.5,6,41,1996,None,None,5,2,None,2,1,2,10,5000,None,None,1,0,3,2,1,3020,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1122,2263,1122,1120,0.95300000906,1.29999995232,1.0,139790,208990,None,1.14999997616,None,None,1.0,0.0,1.0,240339.0,240340.0,GD,89,None,None,216040.0,580,58180.0,216040.0,0.949999988079,None,205240.0,None,None,None,None,None,D,R,1,None,None,100.0,205240.0,1683.0,None,None,None,None,101,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96548e+008,None,None
977740,000,3005014,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:02:29.000001,3,2.0,6,33,1987,None,None,9,5,1,3,1,2,13,8000,None,None,1,0,3,2,1,3890,1,0,None,None,None,None,0,None,None,None,0,None,None,1100,8300,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1307,2782,1307,1310,1.06400001049,1.5,1.0,180070,238300,None,1.39999997616,None,None,1.0,0.0,1.0,333620.0,333620.0,GD,83,None,None,276900.0,168,35040.0,276900.0,0.949999988079,None,263060.0,None,None,None,None,None,None,R,1,None,None,100.0,263060.0,2614.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96641e+008,None,None
977850,000,1600067,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:28:22,3,1.0,6,41,1964,None,None,5,2,None,1,None,2,5,0,None,None,1,0,2,2,1,0,4,13880,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,912,1357,912,910,0.830999970436,1.0,1.0,93700,123920,None,0.699999988079,None,None,1.0,0.0,1.0,86744.0,86740.0,AV,64,None,None,47740.0,80,16340.0,47740.0,0.959999978542,None,45830.0,None,None,None,None,None,None,R,1,None,None,100.0,45830.0,912.0,None,None,None,None,86,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9653e+008,None,None
977964,000,3002318,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:18:45,3,1.0,1,34,1954,None,None,6,2,None,1,None,2,5,0,None,None,2,-6630,3,2,1,2570,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1290,1626,1290,1290,1.0529999733,1.0,1.0,118730,156680,None,1.20000004768,None,None,1.0,0.0,1.0,188016.0,188020.0,AV,57,None,None,107170.0,336,39010.0,107170.0,0.959999978542,None,102880.0,None,None,None,None,None,None,R,1,None,None,100.0,102880.0,1290.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96518e+008,None,None
978093,000,0209275,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:16:05,3,1.0,6,41,1950,None,None,5,3,None,1,None,2,5,0,None,None,1,0,2,2,1,0,4,12030,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,720,1008,720,720,0.72000002861,1.0,1.0,81180,93210,None,1.14999997616,None,None,1.0,0.0,1.0,107192.0,107190.0,AV,57,None,None,63540.0,0,0.0,63540.0,0.949999988079,None,60360.0,None,None,None,None,None,D,R,1,None,None,100.0,60360.0,720.0,None,None,None,None,104,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96538e+008,None,None
1083562,000,6822118,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:56:37,3,1.0,6,41,1942,None,None,4,2,None,1,None,2,5,0,None,None,1,0,3,2,1,1750,3,6010,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,720,936,720,720,0.72000002861,1.0,1.0,81180,96380,None,0.75,None,None,1.0,0.0,1.0,72285.0,72290.0,AV,55,None,None,38960.0,72,7440.0,38960.0,0.899999976158,None,35060.0,None,None,None,None,None,None,R,1,None,None,100.0,35060.0,720.0,None,None,None,None,98,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96657e+008,None,None
1083563,000,6822119,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:15:25,3,1.0,6,34,1894,None,None,5,2,None,1,None,2,5,0,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,896,980,896,900,0.824999988079,1.0,1.0,93040,99160,None,0.449999988079,None,None,1.0,0.0,1.0,44622.0,44620.0,AV,35,None,None,13590.0,84,6120.0,13590.0,0.879999995232,None,11960.0,None,None,None,None,None,None,R,1,None,None,100.0,11960.0,896.0,None,None,None,None,87,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96696e+008,None,None
1083564,000,2400644,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.5,2,41,1998,None,None,8,4,1,2,1,2,10,5000,None,None,1,0,3,2,1,3540,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,1,None,2000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1400,2634,1400,1400,1.11699998379,1.29999995232,1.11099994183,181950,261040,None,0.899999976158,None,None,1.0,0.0,1.0,234936.0,234940.0,GD,91,None,None,218070.0,534,68550.0,218070.0,0.930000007153,100,202810.0,None,None,None,None,None,D,R,1,None,None,100.0,202810.0,2100.0,None,None,None,None,102,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96542e+008,None,None
1083565,000,2400646,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:16:30,3,2.0,6,33,2001,None,None,9,4,None,3,1,2,13,8000,None,None,1,0,3,2,1,2970,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,1,None,2000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,884,3288,884,880,0.813000023365,1.5,1.0,137580,295730,None,0.899999976158,None,None,1.0,0.0,1.0,266157.0,266160.0,GD,92,None,None,244870.0,1520,145180.0,244870.0,0.930000007153,None,227730.0,None,None,None,None,None,D,R,1,None,None,100.0,227730.0,1768.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96542e+008,None,None
1083566,000,2400647,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:31:33,3,2.0,6,33,1999,None,None,8,4,None,2,1,2,10,5000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,740,2330,740,740,0.731000006199,1.5,1.0,123750,228090,None,0.899999976158,None,None,1.0,0.0,1.0,205281.0,205280.0,AV,89,None,None,179050.0,850,96340.0,179050.0,0.930000007153,100,166520.0,None,None,None,None,None,D,R,1,None,None,100.0,166520.0,1480.0,None,None,None,None,98,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96538e+008,None,None
1083567,000,2400649,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:16:30,3,2.0,2,33,2002,None,None,8,4,1,3,1,2,13,8000,None,None,1,0,3,2,1,3100,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,944,3620,944,940,0.847999989986,1.5,1.11099994183,159440,350780,None,0.899999976158,None,None,1.0,0.0,1.0,315702.0,315700.0,GD,93,None,None,308280.0,1732,174240.0,308280.0,0.930000007153,None,286700.0,None,None,None,None,None,D,R,1,None,None,100.0,286700.0,1888.0,None,None,None,None,105,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96654e+008,None,None
1083568,000,2400650,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.5,6,01,2000,None,None,11,5,1,4,1,2,16,11000,None,None,1,0,3,2,1,4090,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,2,None,4100,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1700,4392,1700,1700,1.29200005531,1.29999995232,1.0,189460,392560,None,0.899999976158,None,None,1.0,0.0,1.0,353304.0,353300.0,GD,92,None,None,260030.0,1842,183910.0,260030.0,0.930000007153,None,241830.0,None,None,None,None,None,D,R,1,None,None,100.0,241830.0,2550.0,None,None,None,None,80,72,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083569,000,2400651,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:19:11,3,2.0,10,33,2000,None,None,8,3,None,2,1,2,10,5000,None,None,1,0,3,2,1,2650,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,1,None,2000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,733,2534,733,730,0.726000010967,1.5,1.05099999905,129020,251580,None,0.899999976158,None,None,1.0,0.0,1.0,226422.0,226420.0,GD,92,None,None,199970.0,1068,112910.0,199970.0,0.930000007153,None,185970.0,None,None,None,None,None,D,R,1,None,None,100.0,185970.0,1466.0,None,None,None,None,96,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083570,000,2400654,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:30:15,3,1.0,10,34,2001,None,None,7,3,None,2,1,2,10,5000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,2176,2176,2176,2180,1.5720000267,1.0,1.05099999905,186400,205130,None,0.899999976158,None,None,1.0,0.0,1.0,184617.0,184620.0,GD,92,None,None,169850.0,0,13730.0,169850.0,0.930000007153,None,157960.0,None,None,None,None,None,D,R,1,None,None,100.0,157960.0,2176.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083571,000,2400655,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:30:15,3,1.0,6,34,2001,None,None,7,3,None,2,1,2,10,5000,None,None,1,0,3,2,1,3970,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,1,None,2000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,2276,2276,2276,2280,1.63100004196,1.0,1.0,183950,225250,None,0.899999976158,None,None,1.0,0.0,1.0,202725.0,202730.0,GD,92,None,None,186510.0,0,30330.0,186510.0,0.930000007153,None,173450.0,None,None,None,None,None,D,R,1,None,None,100.0,173450.0,2276.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96555e+008,None,None
1083572,000,2400657,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:46:58,3,1.0,6,35,1953,None,None,2,1,None,1,1,2,7,2000,None,None,0,-7160,2,4,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,1,3800,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,460,460,460,460,0.568000018597,1.0,1.0,64050,65690,None,0.899999976158,None,None,1.0,0.0,1.0,59121.0,59120.0,AV,57,None,None,38750.0,0,0.0,38750.0,0.930000007153,None,36040.0,None,None,None,None,None,D,R,1,None,None,100.0,36040.0,460.0,None,None,None,None,115,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96555e+008,None,None
1083573,000,2400657,2,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:46:58,3,1.0,6,35,1951,None,None,2,1,None,1,None,2,5,0,None,None,2,-5120,2,4,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,875,875,875,880,0.813000023365,1.0,1.0,91720,86600,None,0.899999976158,None,None,1.0,0.0,1.0,77940.0,77940.0,FR,50,None,None,25330.0,0,0.0,25330.0,0.930000007153,None,23560.0,None,None,None,None,None,D,R,1,None,None,0.0,0.0,875.0,None,None,None,None,65,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9671e+008,None,None
1083574,000,2500433,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,1,34,1960,None,None,5,3,1,1,None,2,5,0,None,None,0,-13630,3,2,1,2640,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1344,1632,1344,1340,1.08200001717,1.0,1.0,122020,131210,135,1.35000002384,None,None,1.0,0.0,1.0,177134.0,177130.0,AV,60,None,None,53140.0,288,20180.0,53140.0,0.939999997616,None,49950.0,None,None,None,None,None,None,R,1,None,None,100.0,49950.0,1344.0,None,None,None,None,50,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96595e+008,None,None
1083575,000,2500434,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:44:24,3,1.0,6,30,1962,None,None,5,3,1,1,None,2,5,0,None,None,1,0,3,2,1,2090,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,240,5700,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,960,1200,960,960,0.860000014305,1.0,1.0,96990,107750,None,0.850000023842,None,None,1.0,0.0,1.0,91588.0,91590.0,GD,69,None,None,63200.0,0,2970.0,63200.0,0.939999997616,None,59410.0,None,None,None,None,None,None,R,1,None,None,100.0,59410.0,960.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96595e+008,None,None
1083576,000,2500435,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:57:12,3,1.0,6,30,1966,None,None,5,3,1,1,1,2,7,2000,None,None,1,0,3,2,1,2210,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,145,3400,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1040,1185,1040,1040,0.907000005245,1.0,1.0,102260,109870,None,0.850000023842,None,None,1.0,0.0,1.0,93390.0,93390.0,AV,64,None,None,59770.0,0,0.0,59770.0,0.939999997616,None,56180.0,None,None,None,None,None,None,R,1,None,None,100.0,56180.0,1040.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96683e+008,None,None
1083577,000,2500436,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:01:14,3,1.0,6,34,1960,None,None,5,3,None,2,None,2,8,3000,None,None,0,-12230,3,2,1,2370,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,1,None,5000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1150,2060,1150,1150,0.971000015736,1.0,1.0,109510,168290,None,0.850000023842,None,None,1.0,0.0,1.0,143047.0,143050.0,GD,65,None,None,87400.0,910,60640.0,87400.0,0.939999997616,None,82160.0,None,None,None,None,None,None,R,1,None,None,100.0,82160.0,1150.0,None,None,None,None,94,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96692e+008,None,None
1083578,000,2500437,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:01:33,3,1.0,6,30,1966,None,None,5,3,None,1,1,2,7,2000,None,None,1,0,3,2,1,2210,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,468,11100,None,None,None,0,None,None,None,None,None,0,1,3800,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1040,1508,1040,1040,0.907000005245,1.0,1.0,102260,121370,None,0.850000023842,None,None,1.0,0.0,1.0,103165.0,103160.0,GD,69,None,None,79010.0,0,0.0,79010.0,0.939999997616,None,74270.0,None,None,None,None,None,None,R,1,None,None,100.0,74270.0,1040.0,None,None,None,None,111,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083579,000,2500438,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:02:54,3,1.0,3,39,1971,None,None,7,3,1,2,None,2,8,3000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,800,19000,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1560,2360,1560,1560,1.21000003815,1.0,1.05099999905,143480,187810,None,0.899999976158,None,None,1.0,0.0,1.0,169029.0,169030.0,AV,64,None,None,116830.0,0,19330.0,116830.0,0.879999995232,None,102810.0,None,None,None,None,None,D,R,1,None,None,100.0,102810.0,1560.0,None,None,None,None,108,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083580,000,2500439,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:56:49,3,2.0,6,33,1973,None,None,8,3,1,1,1,2,7,2000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,150,1100,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,576,1392,576,580,0.638000011444,1.5,1.0,107940,135190,None,0.899999976158,None,None,1.0,0.0,1.0,121671.0,121670.0,GD,72,None,None,89350.0,240,24150.0,89350.0,0.879999995232,None,78630.0,None,None,None,None,None,None,R,1,None,None,100.0,78630.0,1152.0,None,None,None,None,102,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083581,000,0900734,1,2017,2,Y,HERNEA,2017-01-09 10:41:50,None,None,7,1.5,2,41,1954,None,None,7,3,None,3,None,2,11,6000,None,None,1,0,3,2,1,3350,1,0,None,None,None,None,0,None,None,None,0,None,None,170,1300,None,None,None,0,None,None,None,0,2,1,None,None,None,4800,2,5200,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1302,2133,1302,1300,1.05799996853,1.29999995232,1.11099994183,172430,207420,None,1.10000002384,None,None,1.0,0.0,1.0,228162.0,228160.0,AV,57,None,None,127450.0,180,14340.0,127450.0,0.939999997616,None,119800.0,None,None,None,None,None,D,R,1,None,None,100.0,119800.0,1953.0,None,None,None,None,98,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9652e+008,None,None
978209,000,6846485,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:56:42,3,1.0,6,41,1953,None,None,5,3,None,2,None,2,8,3000,None,None,1,0,3,2,1,1780,4,12210,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,744,1042,744,740,0.731000006199,1.0,1.0,82500,101220,None,0.800000011921,None,None,1.0,0.0,1.0,80976.0,80980.0,AV,57,None,None,48000.0,0,1730.0,48000.0,0.949999988079,None,45600.0,None,None,None,None,None,None,R,1,None,None,100.0,45600.0,744.0,None,None,None,None,104,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.967e+008,None,None
978276,000,5501417,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:20:35,3,1.0,6,39,1959,None,None,7,3,1,2,1,2,10,5000,None,None,2,-7000,3,2,1,2710,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,400,9500,None,None,None,0,None,None,None,None,None,0,2,5200,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1390,1790,1390,1390,1.11099994183,1.0,1.0,125320,148160,None,0.899999976158,None,None,1.0,0.0,1.0,133344.0,133340.0,AV,60,None,None,92000.0,0,7430.0,92000.0,0.97000002861,None,89240.0,None,None,None,None,None,D,R,1,None,None,100.0,89240.0,1390.0,None,None,None,None,115,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96688e+008,None,None
978345,000,5603800,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:00:02,3,1.0,6,34,1931,None,None,8,4,1,1,None,2,5,0,None,None,1,0,3,2,1,2650,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1353,2505,1353,1350,1.08800005913,1.0,1.0,122680,224060,None,1.10000002384,None,None,1.0,0.0,1.0,246466.0,246470.0,AV,50,None,None,119540.0,1152,98730.0,119540.0,0.850000023842,None,101610.0,None,None,None,None,None,None,R,1,None,None,100.0,101610.0,1353.0,None,None,None,None,97,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96518e+008,None,None
